4.249370952927521650e+00 7.437830484476892767e-01 6.033906512895237384e+00 7.471997335454725331e+00 7.975762266608199980e+00 3.815005225537928535e+00 7.971581528204094269e+00 4.717973696141895878e+00
7.213991711446312571e+00 1.892126892745024103e+00 4.345957093796100956e+00 8.234681090521418056e+00 8.262726278651028267e+00 1.895254834816282319e+00 2.010217015266313467e-01 7.034913860559694143e+00
3.472701194189391494e+00 4.195038162234535406e+00 7.680889031777187625e+00 9.628780663042871168e+00 8.925653069255604422e+00 1.349422666740336396e+00 7.978047149920718617e+00 6.820906075403962987e+00
5.300528871210843818e+00 8.659816552061670336e+00 7.532480953527283418e+00 9.320258681925130961e-01 3.294394320315702451e+00 4.123626956328560134e+00 9.646077661084051513e-03 5.975635631269651249e+00
6.825615420825358548e+00 3.662807615435281772e+00 3.964988574269781019e+00 4.753591455113127751e+00 5.810799005432453868e+00 1.371371278107637037e+00 9.994141734640486163e+00 5.073272087831909083e+00
4.930667045457398423e+00 1.868747550278784253e+00 2.960880147636117066e+00 7.985150592159274474e+00 2.947782929373366834e+00 6.971215933335273895e+00 2.729592287509264636e+00 9.125284512654074476e+00
2.985392337599013235e+00 8.898597721036697550e+00 9.467222937647235881e+00 1.689128228710993218e+00 3.592914057326346278e+00 6.821773028712335929e+00 9.213919700550423642e+00 1.449243439942842215e+00
9.987438495818057316e-01 4.116027765716530062e+00 9.751253707579930818e+00 4.150654089868488494e-01 1.869142945124901978e+00 6.087679879960480989e+00 8.721871512314294250e-01 3.162881539119531737e+00
6.101357765070787309e+00 2.011947128981303123e+00 6.918977164277979597e+00 2.446269711923581003e+00 6.803716958951392613e+00 4.859377289098770980e+00 2.604948116704968175e+00 2.827403192166789481e+00
9.054516198271880256e+00 2.758426874384626082e+00 8.411480425077701994e+00 1.964243746856930706e+00 3.305834294644601989e+00 9.466298851832796402e+00 5.060718495387232174e+00 4.034158582954306738e+00
2.706153837686087194e-01 6.217736894333510733e+00 3.473485067573288454e+00 2.767992278045979582e+00 6.405477393289926713e-01 3.343905189156809676e+00 6.770994246499284497e-01 3.824248262978557911e-02
4.096780341448569285e-01 3.489548656229604084e+00 9.195431083641003589e-01 5.203157264588480047e+00 2.157498133822000952e+00 9.916665451059232694e+00 2.671871610514488182e+00 6.801680525413223322e+00
5.262461191683214246e+00 4.399230697304663096e+00 6.615552457261371977e+00 1.347851746036559106e+00 7.878490049090521197e+00 1.379777010123841574e+00 6.329232977295127682e+00 2.136653577005349636e+00
2.337531473322551623e-01 6.269339732809756427e+00 6.421637265702027086e+00 6.421033367822120752e+00 8.646208996742156927e+00 3.372014034664366555e+00 4.109583867481117814e+00 6.103186837750797622e+00
9.408431907387411641e+00 1.520772697925490968e+00 1.840580060098173654e+00 1.544382881960005838e+00 7.128243258498222268e+00 9.279831613462485862e+00 4.226871799816728448e+00 5.451772636490322732e+00
3.223889653219340623e+00 1.607046832345031540e+00 7.031520245915467093e+00 7.302484064170055689e+00 9.604045376089141328e+00 3.704905707668830761e+00 7.166983918182995517e+00 9.860612178245407478e+00
1.107675586763874342e+00 7.582285489089769293e+00 1.575541213353621739e+00 8.164352554083398772e+00 5.541065462274533893e+00 5.817102208594127077e+00 9.361455832008289235e+00 4.343477551015585192e+00
4.891271863680580978e+00 6.661304668057663747e+00 6.301540010820412263e+00 1.302047506531567311e+00 3.538439712322367647e+00 6.351233846361238555e+00 9.189558610084588963e+00 9.126672055689299956e-01
7.108212499003097040e-01 4.137116361360551053e+00 2.156411692863357210e+00 5.196986315497086117e+00 5.585140221285847417e+00 4.737001639230306260e+00 2.158721216592685899e+00 2.394388852996120143e+00
2.167382527214912535e+00 6.556903781340190029e+00 8.463934504402256920e+00 9.304643933160011926e+00 8.003055171295610393e+00 6.807258452302570539e+00 2.072569581824212914e+00 7.416597249737369779e+00
6.969045856958027585e+00 3.817594742583901635e+00 8.501191246414240510e+00 5.281111811096277364e+00 8.930090689876779564e+00 8.205593748952978217e+00 2.285786194002914495e+00 8.206239692513680239e+00
1.385614251366338312e+00 4.824674951741881657e+00 1.488105564225956634e+00 4.482940549318049861e+00 6.659564724038757433e+00 7.890324251828113589e+00 6.620207580922344626e+00 7.115124288600506830e+00
8.879236621311065392e+00 1.416752912471637149e+00 1.475701235513625642e+00 3.259308429499311544e+00 3.187382954867445939e-01 6.877628946163327761e+00 7.647300452401418980e+00 3.500094186747419123e+00
6.160076106681068531e+00 9.584998588174427070e+00 2.910526166133605486e+00 6.866784625040812884e+00 4.222823028195810124e-01 6.250363172024664404e-01 8.143986957013643391e+00 4.366183624252760964e+00
3.920684320480942731e+00 3.306476796633045723e+00 4.576588284155760356e+00 8.353521522745781525e+00 4.667688761995018254e+00 4.212859877724920210e+00 5.708515529385230991e+00 7.390559566933301738e+00
5.508340859407390155e-01 6.241806490718414757e+00 6.210603276942173068e+00 1.110531819165316847e-02 6.028935064016103240e+00 4.018541209901160816e-01 5.857503667826833293e+00 4.483794246632859526e+00
3.537302676189193473e+00 9.335252343742336478e+00 2.672559317583409477e+00 2.812993804638560746e+00 5.049059636456539657e+00 6.468061186755167391e+00 9.705734290236616602e+00 3.587547939488144877e-01
4.231998661430958819e+00 5.883120886699991559e+00 7.317022825554833076e+00 1.755110729178523954e+00 5.105387846093199400e+00 5.002845958394068759e+00 8.927676319777631875e+00 3.826827075055536653e+00
6.628638368029705852e+00 4.681155970205030936e-01 7.512232838816755631e+00 3.687852923357655133e+00 9.480286365619743805e+00 3.472252181742159216e+00 6.838931988469576950e+00 8.246348817452958002e+00
4.862529942361920376e+00 9.841758713264923131e+00 6.038140381632550735e+00 7.596248319852005437e+00 6.845166953662518594e+00 9.324162271821371917e+00 9.497854715285107829e+00 9.901111280529704572e+00
1.261553830870292270e+00 9.766006172519187345e+00 2.291056560855867730e+00 1.860564228156881272e+00 5.092114220100483202e+00 5.304976826639112630e+00 2.826392416752632197e+00 3.101615353584008528e+00
3.098843761298976318e+00 2.663888858982910168e+00 5.934311508719428474e+00 2.171343724589274160e+00 4.023829176780577832e+00 2.885612394988509521e+00 1.738408152262342909e+00 2.257135232885205678e+00
9.886414175794985937e+00 4.340513528910076246e+00 8.281892760209558446e+00 5.725128319433958168e+00 6.519002784904142977e+00 7.297381561266758965e+00 3.912836511210235901e+00 3.928624565670746360e+00
8.595512303629869066e+00 8.100196112040210394e+00 8.365438843819310577e+00 1.879879242624583613e+00 3.595967474211327897e+00 4.819839830690884064e+00 9.660726461077473459e+00 5.633131839062950341e+00
8.275048625979774641e+00 7.610760993365328630e-01 5.531379445635434600e+00 5.479404597562197665e+00 9.054435979105612375e+00 3.694886746128553057e+00 9.011626419415909695e+00 1.406310249328250883e+00
9.917372530901136241e-01 9.731832600400920796e+00 9.420450203449849624e+00 5.909469602395160059e+00 5.195786449133121820e-01 5.015169771363869877e-01 3.246021770697737896e+00 3.757497618626466362e+00
7.641493194013308177e+00 8.592658434731550443e+00 5.457082741718202179e+00 3.238549831674260915e+00 4.058148672588982819e+00 1.096677731653944443e+00 1.372913169899601105e+00 7.453889688773590372e+00
8.764155405449558955e+00 2.589893434143701878e+00 6.856016609238922754e+00 3.591114755204483977e+00 6.017125457763228269e-02 7.611808571818849067e+00 4.140223934227510227e+00 3.338919742857717754e+00
2.780430830771194461e+00 5.925141588670802761e+00 3.251006422294011600e+00 9.368053410071972564e+00 9.598297543593070635e-01 8.832957458882299662e+00 5.680177329013858412e+00 6.192347453747071295e-01
8.749886651985367081e+00 2.248527671749257273e+00 7.993832813888652744e+00 8.018749829119922623e+00 2.895451965471518285e-01 6.270990034763373799e+00 6.046392608048535067e+00 7.820752485518855934e-01
7.729535627056685954e+00 1.433166242696262138e+00 4.636846078286666284e+00 9.711067595986100365e-01 5.698542159226674286e+00 4.037669582203008645e+00 5.865787047263574472e+00 7.487063745595904152e+00
8.896138330315201515e+00 3.793901554253722441e+00 2.924362617873346171e+00 5.092902399735741881e+00 5.328136003988860558e+00 1.054216206917358845e+00 4.594100345698615140e-01 6.219931491910180021e+00
8.224449222617639776e+00 5.506356990525340667e-01 7.979734453001499084e+00 2.442449217866777822e+00 8.035377420094460987e+00 2.981750654623503749e+00 4.672709631487518500e+00 9.328196578569370345e+00
9.097567845747358106e+00 1.299277237262848050e+00 5.294977009534930446e+00 6.191657780743231143e+00 6.246152181418001881e+00 6.468088358900900836e+00 3.320764728508701857e+00 1.142223370514202641e+00
5.711044911433948990e+00 3.019914794191900231e+00 1.935056060552680091e+00 5.647056918685018800e+00 6.104826521518003979e+00 4.532978057886583034e-01 9.853756406202160534e+00 1.037270368680912602e+00
4.058973423867828778e+00 6.655590837112050018e+00 1.970120462171973674e+00 2.417804600739872356e+00 6.231724533068109473e+00 7.987383509494473621e+00 5.446363670481352059e+00 1.975873690614123879e+00
7.841217411298803341e+00 8.143338221133964439e+00 7.108890169328093478e+00 9.440427404980306747e+00 8.549475907232128691e+00 9.635763060580037731e+00 4.646391979489195023e+00 4.849952450733625575e+00
5.864687461472096963e+00 9.419888770437301773e+00 3.722832426701250252e+00 5.982422515977857458e+00 6.136123009107007142e+00 5.600641150957788916e+00 1.185178471921340959e+00 4.029120449896810285e+00
2.214988546393122704e+00 7.882786948117002090e+00 7.639876425477817534e+00 1.743780079181140863e+00 7.238537917254609155e+00 9.245621380919272880e+00 4.759349509807337952e+00 9.129388903262960042e+00
4.374219661054947750e+00 6.586052716252832617e-01 3.637056581976688463e+00 1.894488757565164772e+00 1.483326001499408742e+00 2.110806216410777481e+00 8.795595640361691281e+00 8.177461062470046116e+00
6.315636806282336480e+00 9.552824892937559653e+00 1.190502974324685326e+00 6.022721914053884795e+00 3.314246426312148497e+00 8.215306607224833968e+00 6.597887379811259834e+00 4.225710575548047743e+00
7.160829146782401011e+00 2.152888813586154804e+00 1.683287751850426339e-01 2.807306307648007593e+00 6.017210860203794809e+00 4.605559130513716681e+00 7.106668091114709540e+00 1.646758607627341053e+00
9.402360618353798216e+00 9.554483720511829148e+00 9.807308192592920193e+00 5.882992345153803537e-01 7.403701481328369916e+00 6.006520879767840881e+00 8.895332631561903014e-01 9.893410514150263069e+00
5.488423022962254372e+00 6.744679086081001529e+00 7.248929714127111623e+00 5.684944559901119021e+00 5.274878612614521067e+00 1.507529460064408466e+00 2.402844980968867894e+00 4.025812909002446816e+00
6.783730313904356990e-01 7.583848997384487589e+00 3.426921025415159416e+00 9.897388401752596820e+00 8.885611928427262995e+00 9.385412383908123601e+00 7.391007888297095541e+00 2.694683827671306986e-01
3.823958863611815140e+00 1.052639598932403331e-01 6.523207021465493582e-01 6.813926955947025910e+00 9.866594759221186450e+00 6.662506300259270375e+00 4.151030168391351083e+00 4.116070315957121029e-01
8.942868578312591410e+00 7.067869732700758689e+00 4.788993236118553654e+00 2.156124925359371503e+00 8.176606386197160514e-01 6.732022042260980221e+00 9.947791887923971288e+00 5.935323166397421524e+00
8.401824491291645103e+00 1.529780583466963106e+00 8.761415734386469367e+00 5.448355968757386592e+00 9.836422756417528390e+00 7.357021409176766724e+00 9.308319958512289993e-01 2.922240171698935463e+00
2.730481672231038992e+00 7.116641335076001607e-01 6.800228926883505665e+00 2.247230629069178143e+00 5.514997246028960021e+00 7.697423335442432624e+00 2.117180166451083423e+00 2.927885401998851833e+00
3.564172916500166544e+00 9.563674903107230563e+00 6.602438621297164190e+00 9.505124043683686352e+00 9.686759123688026829e-01 2.645264827765556603e+00 2.721380008440084097e+00 8.350871736299696479e+00
8.128523875435575974e+00 2.937441566665095483e+00 6.497099395464401184e+00 4.209946383451458551e+00 7.465167467381716992e-01 7.388068549301733512e+00 5.853700426994310035e+00 3.446705975817836443e+00
2.580031783317493499e+00 2.918180334641547802e+00 7.697304179204175867e+00 4.243154413679199877e+00 2.885718357734071482e+00 2.641815919934588308e+00 2.769189351539755872e+00 8.423560099785007083e+00
1.696222872275391369e+00 2.520866264019538949e+00 5.918752005079408463e+00 9.753597180902243480e+00 4.131158575894078311e-02 2.400161211778030435e+00 7.265161001206111635e+00 2.507245270151176264e+00
9.181581361357331161e+00 5.081519081559761730e+00 5.025320730277544889e+00 7.123038678933603762e+00 6.397680310738244280e+00 2.843026418625080876e+00 9.783320592960498274e-02 5.947395652675172784e+00
8.410149824316226486e+00 4.865902570092178969e+00 7.807951366013710981e+00 4.125348625631573896e+00 3.798055627296662351e+00 8.984455087501828530e+00 8.967261259364553538e+00 7.204467490304620192e+00
2.848517393027733213e+00 3.398991659355342421e+00 2.851710257023630568e+00 7.796107912463616785e+00 4.572874376823854448e-02 8.468757560645312488e-01 4.413572652429648357e+00 2.510673211820507511e+00
9.058725965977197703e+00 8.808826777533976582e+00 7.165203794256064462e+00 2.386763114735911628e+00 9.252909282527971513e+00 9.696184440066215160e+00 5.782390096415026548e+00 2.690276270719365037e+00
3.009094459364614060e+00 6.253322666347672865e+00 7.798440698878819966e+00 4.211033768508348984e+00 6.569797176879120570e+00 4.236199196791971211e+00 3.517258687583510124e+00 6.246283368843988271e+00
8.114983411615606101e+00 4.937181169345875809e+00 5.315066882015950789e-01 4.831343191137808191e+00 5.046341052814467432e+00 4.369178078594373460e+00 3.760157221134611483e+00 7.778780381378707531e+00
1.000777107828204615e+00 1.647943423998787793e-01 7.823760038702608277e+00 8.531587018538759892e+00 2.237017545438855226e+00 6.269225681921188453e+00 6.467029052065376149e-01 2.389208021978257435e+00
4.597730360883737433e+00 6.626825695889007939e+00 2.177016202627617414e+00 4.699470090494607177e+00 9.782909845832639562e+00 5.130537387937646798e+00 4.701313214932278051e+00 6.661410185371994253e+00
5.212204710813310271e+00 2.572691079939974923e+00 8.241679134958930675e+00 1.287851313416690235e+00 1.719437815351745336e+00 1.749119249973347667e+00 3.819405561931544568e+00 1.015932502282372862e+00
3.897966084815180920e+00 8.099144247583650369e+00 3.537517948428724246e+00 8.765178029474450128e+00 9.588323939195362300e+00 8.387284222870093231e+00 1.150453831563291729e+00 5.624116643607605326e+00
1.084380101588526824e+00 8.758684229917005126e+00 3.500078131800842485e+00 8.977150856342602125e+00 1.241773920876600990e+00 6.378618285184187719e+00 8.725251504219006193e+00 1.065564628121795643e-02
3.047198498779427389e+00 2.882467114535625097e-01 5.497295030446068154e+00 1.751913850667226047e+00 5.900255287536060322e+00 5.120612916268418857e-02 2.820227735144507974e+00 7.597979193081413563e+00
8.719450137786058264e+00 5.054212298168533124e+00 4.837446693323076197e+00 4.775821567428573111e-01 7.508049181974167929e+00 8.313343150244858037e+00 8.660338459351766716e+00 8.267819797141061855e+00
4.995802343606592366e+00 8.766028338260345443e-02 3.411940779066982010e+00 7.401228554573662244e+00 9.107881399758996466e+00 2.939580427478478697e+00 1.867072901746364977e+00 8.842169599469556829e+00
3.840677926089552052e+00 6.169061809767977245e+00 5.969756171672257139e+00 3.233006128936742662e+00 6.400365762003571213e+00 4.485906155405483986e+00 6.984599613342926894e+00 1.619377182637918855e+00
1.953581088359568341e+00 4.827920029969046567e+00 5.000626585459926332e+00 7.680943333989850075e+00 1.928601367463427252e+00 9.921693559378590876e+00 3.252995907355005212e+00 8.460004684679164555e+00
8.181421128927935271e+00 9.065719776479342684e+00 7.394459369680164151e+00 3.166605858892205028e+00 2.755810789087265178e-01 5.630386434054660327e+00 9.566736976474665255e+00 1.560085225254747021e+00
7.577346851057630062e+00 4.134291186804084361e-01 1.945486494195139970e+00 5.202562673263146920e+00 4.648977631942303290e+00 7.895096675031635591e+00 1.280584600447558508e+00 8.924153277061479983e+00
1.763920957112858900e+00 4.348806957270916485e+00 1.493533727829512436e+00 6.887645739428834624e+00 8.140036007807871954e+00 1.925496621684749110e+00 5.781389882698368510e+00 7.208665729137408995e+00
4.751324868404413593e+00 2.619511420930646928e+00 7.341294325680800981e+00 3.492069524214368670e+00 6.714644258325996873e+00 5.505835418401594517e-01 8.970454848557379179e+00 5.216451527173596503e+00
2.752230504426989910e+00 8.435006969856289061e+00 4.424735321388027387e+00 6.692498878567782583e+00 9.926466979328946394e+00 8.526690473126256720e+00 9.335481156184640028e+00 8.621278926194110070e+00
6.704940989219287939e-01 2.918150014554197202e+00 1.963291729197023106e+00 4.110106427368657833e+00 4.191829870505435096e+00 9.582675689628434412e+00 9.240820468340192662e+00 9.836690733251067797e+00
3.813323389761028359e+00 9.640873367470188526e+00 5.903151113836865527e+00 5.010656876485706235e+00 2.820970530040454172e+00 1.623661067762405263e+00 4.487875178967226653e+00 3.472972668658862450e+00
5.238556541577441550e+00 5.438297188862679654e+00 1.078918424378438878e-01 2.965561299977012233e+00 1.682806740664074541e+00 9.585083190278712806e+00 2.364317245900057429e+00 8.326553232610026001e+00
7.077552362839075073e+00 5.606588623098049950e+00 7.011180119601405636e+00 2.120042601883673772e+00 6.910396213326017723e+00 6.216058024075658217e+00 7.174493085447075202e+00 1.526972688608495554e+00
9.425337355537954931e-01 9.511844503356966740e+00 4.039480027940955509e+00 6.434247561639679702e+00 9.604915621084501254e+00 8.373174282495893905e+00 1.306337376551971463e+00 5.009743599701255157e+00
1.817223494995416910e+00 5.037676839351190594e-01 8.950675708066484049e+00 2.660369541953524486e+00 5.376358449764329084e-01 4.993468006918178048e+00 7.801111230527824958e+00 5.569479789222477883e+00
1.350534988890569332e+00 3.885767377982388915e+00 2.576731600521391385e+00 5.273246042058090666e+00 9.026708387515778753e+00 8.531137575461317013e+00 8.368232645484518173e+00 2.158785073242163399e+00
1.335498211041148409e+00 1.202420211721019205e+00 8.746243812497070280e+00 8.002840562598956264e-01 3.894139537527960826e+00 1.818187245559407250e+00 4.111532957179189651e+00 8.333832285570878184e+00
9.784481583918667624e+00 4.249355329417170424e-02 5.598564198142113035e+00 7.517798120857729138e+00 3.900448141664272228e+00 3.086051999457100070e+00 7.976445358842773281e+00 7.227707769807970806e+00
8.008909463323144351e+00 9.716827452137481558e+00 8.774998927858089104e+00 6.068413864383350287e+00 2.740425459597974900e+00 5.187740735423314042e+00 5.688921477968826856e+00 9.518443952173377909e+00
4.444430445224148762e+00 9.455257216197299641e+00 5.727867961751121229e+00 9.173725381183622574e+00 3.839802536364087526e+00 4.695982923109698337e-01 8.605118423474037215e+00 7.472309838259900694e+00
5.517818325187821671e+00 6.174126276411141312e+00 8.380679135931048407e+00 8.998184090613653652e+00 4.468114647959321672e+00 1.026004614732958231e+00 8.280795948339715551e+00 8.652818963429893984e+00
2.472769567951456082e+00 4.492741783600219030e+00 6.434680048714386480e+00 3.776224275907319239e+00 3.075953827137829499e+00 8.935189860298622833e+00 6.035070732838589080e+00 8.773301980629279129e+00
5.929668409984734101e-01 6.239537590594873784e+00 8.388239271273944198e+00 6.068636527872960151e+00 6.775179008219777366e+00 6.979858299547309741e+00 9.444701701402875571e+00 8.828885344765094345e+00
1.698822284441099395e+00 6.795890383910485610e+00 3.240123679002826496e-01 7.904563802014416218e+00 8.120589094002550468e+00 2.109655472853182445e+00 5.197918900399827180e+00 7.872678399732102150e+00
5.059092657054067743e+00 9.912331495180886520e+00 4.739272528727164868e+00 4.565052632227107665e+00 8.613745767832522660e+00 9.015102858040648925e+00 6.534668409330582683e+00 8.051418178438483508e+00
2.161063901083060124e-02 6.394681749821012673e+00 8.264188693183708523e+00 4.080349525838378177e-01 5.910655996022074810e+00 1.952961387255295334e+00 4.058536549445013186e+00 3.412370573634771809e+00
9.764171148409733547e+00 7.317453679726998672e+00 9.665563988379700433e+00 5.478657846771700868e+00 2.028925498842112596e+00 1.814850003434065329e+00 7.135450305901579249e+00 8.587918348518707390e+00
6.708736902190831408e+00 3.639597327931239690e+00 1.092595272383353189e+00 6.218291739666010010e+00 1.852966383071883438e+00 2.201230343052351657e+00 2.954860540418295045e+00 7.333338910714379821e+00
4.925503837319382683e+00 9.660299852962340950e+00 6.510384816806862318e+00 2.007511297312014609e+00 2.789629026314126570e+00 3.592763453208791535e+00 5.917495789671045614e-01 2.680576567454408199e+00
3.986681784078657032e+00 6.239437485279561102e+00 6.229848723399777910e+00 9.878919124109646788e+00 8.179325101390844566e+00 3.248720252103246331e+00 7.430377702283919028e-01 7.706229394670842225e+00
5.271508871831874998e+00 6.396566041023945104e+00 4.390650096791148815e-01 7.393237613580717849e+00 9.027438069489322814e+00 6.911654713216654145e+00 1.647510047102168640e+00 2.627845937659261999e+00
4.584149510945398909e+00 7.351800075460764639e+00 5.720156704366866407e+00 7.452929741412973819e+00 1.023504114825832811e+00 8.988247640649520420e+00 2.224446870828557188e+00 3.360919630110656087e+00
3.319142804567278837e+00 3.218177461828752861e+00 8.476117081052830571e+00 3.975291306296298011e+00 3.241006871308391712e+00 1.565769632951565793e+00 7.319213846731399187e+00 4.264058286875121340e+00
6.196789028496043628e+00 1.006210930229030076e+00 5.889901083531622561e+00 1.996074504793005078e+00 6.052728157966042133e+00 6.925940369139822472e+00 8.887545250691388787e+00 7.008285731672807550e+00
9.373634102966295956e+00 3.398694853429954144e+00 6.402054754212448628e+00 7.144103503321014514e+00 2.260490984928415159e+00 8.122614040988324291e+00 1.838803671080885271e+00 2.562084097801543336e+00
3.299569201452111855e+00 7.944326535128144684e+00 5.775028545548137160e+00 6.155283426017130743e+00 3.223291322574051154e-01 9.615244059303240221e+00 6.579956172279227467e+00 9.603913495506098741e+00
2.017451657358123818e+00 5.530700058822402454e+00 2.334481886103778603e+00 1.851761741588214827e+00 1.011056372067338227e+00 1.026003883931545513e+00 1.426138533002860864e+00 3.558523724895010787e+00
3.112657894315685958e+00 3.490633562340103246e+00 3.645344255656937982e+00 1.468457332943210458e+00 5.339610237892225442e+00 9.302626349517041149e+00 9.819769686657208396e+00 5.670552136287232425e-01
